Edad,Ingresos_Anuales,Experiencia_Tecnológica,Estrategia_Marketing,Adopcion_Servicio_Nube,Interacciones_Redes_Sociales
51,3832.132336156478,Baja,Marketing de Contenido,Sí,54.826626986199386
23,2197.968071186564,Media,Marketing de Influencia,Sí,62.565654863945355
28,2154.099754413769,Baja,Marketing de Influencia,Sí,20.264024331381414
53,2367.805882469176,Baja,Publicidad en Línea,No,69.42070934080392
58,946.8244231761166,Media,Marketing de Influencia,No,81.98480798657164
43,946.1500652295945,Alta,Marketing de Contenido,No,21.311785956873162
18,520.6694689537678,Media,Publicidad en Línea,Sí,49.82705776637225
39,1939.456770706256,Media,Marketing de Influencia,Sí,36.317213486172484
25,1327.9321336264638,Media,Marketing de Contenido,Sí,38.40753052493496
20,3794.644293490565,Media,Publicidad en Eventos,No,15.486577668386559
22,689.8226105439728,Media,Publicidad en Eventos,No,68.09608385442392
52,632.7656192706072,Media,Publicidad en Línea,No,19.287183192043045
40,505.18897439292937,Baja,Marketing de Contenido,Sí,54.69902665039263
33,3669.5625110061796,Alta,Marketing de Contenido,No,24.18782572181506
39,947.7323849176917,Alta,Publicidad en Línea,No,13.600490541168009
20,1263.178297911114,Alta,Publicidad en Línea,No,27.093494486490734
33,1312.863135659156,Media,Marketing de Influencia,No,41.43467012067854
41,3977.465296920203,Baja,Marketing de Contenido,Sí,16.06732358521228
48,469.83457869295,Baja,Publicidad en Eventos,Sí,98.4361743777227
36,2373.523990112235,Media,Marketing de Contenido,Sí,99.18495782993337
45,379.7272614158837,Media,Marketing de Influencia,No,41.47297082641737
36,3013.9379619603797,Alta,Publicidad en Eventos,Sí,42.476038330168805
27,1981.4116469388173,Baja,Publicidad en Línea,Sí,62.105784749841874
23,1527.967780784206,Baja,Publicidad en Línea,Sí,82.41333703479367
52,889.0902393380625,Baja,Marketing de Influencia,No,86.80790785370338
41,2043.0223052567915,Media,Marketing de Influencia,No,76.31307040619133
25,458.70115020533854,Alta,Publicidad en Eventos,No,87.95139076675689
48,3591.1788076864727,Alta,Publicidad en Eventos,Sí,45.43498782072996
57,3014.1284982400357,Baja,Marketing de Contenido,Sí,83.14183871108779
27,3107.2484840999737,Alta,Publicidad en Línea,Sí,63.31549329368422
36,2478.470069060357,Media,Publicidad en Eventos,Sí,18.615066820519534
38,3686.6167109400044,Alta,Publicidad en Línea,Sí,11.75039641851141
34,3890.3189771852117,Alta,Marketing de Contenido,No,97.5158100071507
40,2870.7102371806163,Baja,Publicidad en Eventos,Sí,90.70899865086754
35,3193.601132181625,Media,Marketing de Influencia,Sí,18.2039982142309
46,3968.9945581100524,Baja,Publicidad en Eventos,Sí,49.79839605507242
46,486.5224393086826,Baja,Publicidad en Línea,Sí,58.572396977027786
35,3419.2428125024994,Media,Publicidad en Eventos,No,9.726078110608437
59,1596.7437562772786,Baja,Marketing de Contenido,Sí,86.68126651603079
27,3578.280803928896,Baja,Publicidad en Eventos,Sí,15.28544141709942
41,2872.215012654635,Alta,Marketing de Contenido,Sí,59.33145443656001
31,1258.666386366528,Baja,Marketing de Influencia,Sí,50.78608430274465
25,1432.366387143261,Baja,Marketing de Contenido,Sí,2.1627935457373737
44,2723.9244800320794,Baja,Publicidad en Eventos,Sí,13.284402218165903
44,2656.636395829953,Alta,Publicidad en Línea,Sí,75.21368257325102
37,426.5460292653812,Media,Marketing de Contenido,No,14.335549486468791
21,2541.014084746142,Alta,Marketing de Contenido,Sí,80.82185831861607
26,2779.973228727035,Baja,Publicidad en Eventos,Sí,16.772388010292527
26,853.4448585080305,Alta,Publicidad en Eventos,Sí,78.55349232307641
20,3636.226976517919,Alta,Publicidad en Eventos,No,67.52722649785677
23,1197.955591639106,Alta,Publicidad en Eventos,Sí,17.737842743433983
32,3205.0538518448166,Alta,Publicidad en Eventos,Sí,59.5698293931475
51,353.2861972052237,Media,Marketing de Contenido,No,13.9995384905788
22,1783.0241951311848,Media,Publicidad en Eventos,Sí,42.72611591675267
51,1032.1126827001726,Baja,Publicidad en Eventos,No,8.7753560133231
58,1117.7662021510791,Baja,Publicidad en Eventos,Sí,83.89235993950258
19,1717.7894331750751,Alta,Publicidad en Línea,Sí,64.74646534034031
21,350.9521784448948,Baja,Marketing de Influencia,Sí,93.53743923447736
59,2028.3499306011151,Baja,Marketing de Influencia,No,58.837571821370815
42,2901.485813311435,Baja,Marketing de Contenido,Sí,58.77979602335359
22,2749.854737132387,Alta,Marketing de Contenido,Sí,51.31630457397299
44,3569.2548417786757,Media,Publicidad en Eventos,No,39.14398381741001
48,668.0577543688285,Media,Marketing de Contenido,Sí,0.0752700896440639
54,2214.596980430182,Baja,Publicidad en Eventos,Sí,74.69470341959124
27,1981.0159737777406,Media,Publicidad en Línea,Sí,74.68564176955648
25,3417.3365170904126,Media,Publicidad en Eventos,Sí,77.76257668965715
46,3179.1358713495874,Baja,Marketing de Contenido,No,58.06117278305854
32,2742.0633249278267,Media,Marketing de Contenido,Sí,81.84564197537291
49,3297.9559442316404,Media,Publicidad en Línea,No,82.77922899847843
58,3740.461327072585,Baja,Publicidad en Eventos,Sí,94.60908524189729
19,1721.9132818976536,Media,Marketing de Contenido,Sí,12.792524868083587
39,343.2784911892656,Alta,Publicidad en Eventos,Sí,55.19819254817458
39,3402.5145588267474,Media,Marketing de Influencia,Sí,21.90218081851635
56,1532.2335558016628,Baja,Publicidad en Línea,Sí,40.24443527948637
49,3576.05255901838,Media,Publicidad en Línea,Sí,90.27350016305614
36,2928.466666363819,Media,Marketing de Influencia,Sí,71.9144656434432
49,2236.5469001644233,Alta,Publicidad en Eventos,Sí,19.60043257420142
51,2171.540838009174,Baja,Publicidad en Eventos,Sí,89.75959215451549
24,3961.9092728059077,Baja,Marketing de Influencia,Sí,73.03565018740736
46,1057.5751378249888,Alta,Marketing de Influencia,No,60.91733869895276
42,1695.9518080966131,Media,Publicidad en Eventos,No,8.535143044308457
38,2038.8126422092337,Alta,Marketing de Influencia,Sí,74.27739394866119
46,1988.7069647511362,Alta,Publicidad en Eventos,Sí,33.35089692235793
35,3367.947357541395,Alta,Marketing de Influencia,Sí,17.643829809874667
57,3260.367227136345,Media,Publicidad en Eventos,No,70.66672164093889
34,3700.092805294374,Alta,Marketing de Influencia,No,56.89230343835303
19,1091.174451910878,Baja,Marketing de Influencia,Sí,72.10548490289682
59,2646.052505994323,Media,Publicidad en Eventos,No,15.531784908206003
23,2235.040555215093,Baja,Publicidad en Eventos,Sí,48.04132070369095
53,2334.438241208639,Baja,Marketing de Influencia,Sí,2.1291977014247676
54,1913.6230635396373,Media,Publicidad en Eventos,Sí,49.84166865235831
49,2536.081856958114,Media,Marketing de Influencia,Sí,42.12430088092549
58,2627.623547496443,Media,Publicidad en Línea,No,56.41258104593357
19,1803.9645629100996,Baja,Marketing de Contenido,No,30.969942711418895
58,2254.575675055152,Media,Marketing de Influencia,Sí,81.45532230959172
49,1584.155792037147,Alta,Publicidad en Línea,No,3.7826913855704025
50,1104.1613606111964,Media,Marketing de Influencia,No,24.310089101369947
36,3028.7867679687065,Media,Marketing de Contenido,Sí,89.14032189959646
58,3099.5527359969,Alta,Marketing de Contenido,No,59.0688166277856
48,2100.325990336732,Media,Marketing de Contenido,Sí,10.379246353912318
32,3280.8059647347122,Baja,Marketing de Influencia,Sí,40.92452950118927
39,1395.8881477079192,Alta,Marketing de Influencia,Sí,11.44693560014456
49,2352.742597537435,Baja,Publicidad en Eventos,Sí,33.389125892004
50,2655.7443482057097,Alta,Publicidad en Eventos,No,11.403971415795244
29,349.8816272324128,Media,Publicidad en Línea,No,40.140147248005896
56,963.1400349400785,Baja,Marketing de Contenido,Sí,31.41989980558605
32,3403.1098132650795,Alta,Marketing de Influencia,Sí,49.89732931066361
33,2867.7181511814474,Media,Publicidad en Línea,Sí,47.934736133958836
25,3608.8636768018237,Media,Marketing de Contenido,Sí,58.519634319337875
25,1660.3575190640117,Baja,Publicidad en Eventos,Sí,0.2862126435127288
28,3485.8963190029253,Alta,Publicidad en Línea,Sí,52.349818828123276
38,1125.9989411813563,Alta,Publicidad en Eventos,No,66.20589627433267
51,2351.52664332185,Baja,Publicidad en Línea,Sí,22.9557426292198
36,3025.068463594343,Media,Marketing de Influencia,Sí,39.630273099389036
58,3772.5386409343782,Alta,Marketing de Influencia,Sí,4.8331715764785566
45,3567.315507248252,Alta,Publicidad en Línea,Sí,75.72364370543411
42,3959.486248877969,Baja,Marketing de Influencia,Sí,53.97398895251392
23,3646.7472028440557,Media,Publicidad en Línea,No,61.818345436527125
21,2538.85187237063,Media,Marketing de Contenido,Sí,69.92010109810025
47,1894.605862412733,Alta,Marketing de Influencia,Sí,2.056792729298662
48,428.2895735816327,Media,Marketing de Influencia,Sí,3.282832857914242
49,1508.7213058606774,Media,Publicidad en Eventos,No,86.3229326390075
52,1249.1002802722464,Baja,Publicidad en Eventos,Sí,1.814816895968674
44,1705.669885710559,Baja,Marketing de Influencia,Sí,19.265381599188146
21,1504.535382410747,Media,Marketing de Contenido,No,86.87125746918414
41,3896.626986512616,Media,Marketing de Influencia,Sí,15.981278181988245
26,756.5138039030057,Media,Publicidad en Línea,No,2.9671838361510994
42,2965.382399485536,Media,Marketing de Contenido,Sí,21.303142177568702
24,1859.470117249217,Media,Publicidad en Eventos,Sí,94.1659687623505
28,2080.2560435086134,Media,Publicidad en Eventos,No,85.87471740164239
53,699.9466352860107,Baja,Publicidad en Eventos,Sí,47.98163535410451
57,2077.195860523286,Baja,Publicidad en Eventos,Sí,29.30974403421345
44,1661.9297116442633,Alta,Publicidad en Eventos,Sí,59.771211949632416
54,3450.407793974046,Alta,Marketing de Contenido,Sí,69.68992278230056
33,539.494378782469,Alta,Marketing de Contenido,No,25.662072227865927
36,792.4016550906733,Media,Marketing de Influencia,No,73.51735078690368
21,1582.9728787422473,Media,Publicidad en Línea,Sí,28.89638522497856
46,2754.0813019044526,Alta,Publicidad en Línea,Sí,64.48546933800978
57,1972.911638946573,Baja,Publicidad en Eventos,Sí,42.067921898292624
48,575.5061661120255,Baja,Marketing de Influencia,Sí,75.79676419166933
23,1519.493268035299,Media,Publicidad en Eventos,Sí,94.65479466515875
40,2108.196229261501,Media,Marketing de Influencia,Sí,32.9816786624222
27,1724.1205823953962,Alta,Publicidad en Línea,Sí,42.71786400029246
30,3182.167336333138,Media,Publicidad en Eventos,Sí,47.86096396102264
50,975.8613840889531,Alta,Marketing de Contenido,Sí,74.87129527896882
33,3772.758318759444,Media,Publicidad en Eventos,Sí,97.65758243610858
50,1986.963602410546,Media,Publicidad en Línea,Sí,87.14161086730788
53,1429.5300162485944,Alta,Publicidad en Línea,Sí,93.18619791764962
46,1763.8457527121807,Baja,Publicidad en Línea,No,15.311692044173842
44,2387.590344616266,Baja,Publicidad en Eventos,Sí,60.55590916582905
53,430.6550953481386,Alta,Marketing de Contenido,Sí,50.74058321599841
36,3667.2012592832607,Baja,Marketing de Contenido,Sí,7.226526290294199
46,401.10670871645635,Media,Marketing de Contenido,Sí,28.347330032833394
26,3549.696073750387,Baja,Marketing de Influencia,Sí,38.724813363662626
40,1303.006920428262,Baja,Publicidad en Línea,Sí,29.106838169499206
49,466.9870190719506,Baja,Marketing de Contenido,Sí,38.10160713086058
39,2506.432009391566,Media,Publicidad en Eventos,No,26.060701602494106
52,3386.102590395479,Baja,Marketing de Contenido,No,69.86114127711315
59,3758.629421815968,Media,Marketing de Contenido,No,49.56177668078523
18,3391.7835875954343,Baja,Publicidad en Línea,Sí,26.278312301763084
29,528.9067530630251,Alta,Marketing de Contenido,No,46.15391795870235
26,1391.1959902483395,Media,Publicidad en Eventos,Sí,93.10782956161586
41,3287.1131593194887,Baja,Marketing de Influencia,Sí,33.35412683287237
39,3263.0049519899826,Alta,Marketing de Contenido,No,42.19553322029481
47,1194.6427257324779,Alta,Marketing de Contenido,Sí,29.724825159722112
26,2925.6015568374205,Media,Marketing de Influencia,No,7.318646768519188
39,3670.6644818311124,Baja,Marketing de Influencia,Sí,30.3994003341155
30,1310.5942156356002,Baja,Publicidad en Eventos,Sí,41.114938905803534
27,796.6918268190811,Baja,Publicidad en Eventos,Sí,93.37500305297557
29,624.4544876166156,Alta,Publicidad en Eventos,Sí,84.81178355147425
51,2744.9592169566645,Media,Publicidad en Línea,Sí,49.539983034234105
59,2582.310843671809,Baja,Marketing de Influencia,No,46.39312359838424
42,2314.983861461926,Media,Publicidad en Eventos,Sí,39.53534824093951
25,2151.0956685791075,Baja,Publicidad en Eventos,Sí,9.757180535541643
39,3250.567154196799,Baja,Publicidad en Línea,Sí,56.34251403286231
47,1101.8817023760569,Media,Marketing de Influencia,Sí,8.198684463359617
57,750.4382532136837,Alta,Marketing de Influencia,Sí,58.52986388197493
56,3039.0642958923127,Baja,Marketing de Influencia,Sí,46.30340086579531
41,2666.8549850704967,Alta,Publicidad en Línea,Sí,37.8756454093873
20,2969.952220818342,Alta,Publicidad en Línea,Sí,86.8604386290031
55,2019.6499465646668,Alta,Publicidad en Línea,Sí,18.12809320491976
24,2286.794114506455,Media,Publicidad en Eventos,No,80.23895398401609
38,617.6727049287947,Media,Publicidad en Eventos,Sí,98.97660382656973
54,1170.721118805844,Baja,Publicidad en Eventos,Sí,69.96366574838069
56,2823.857218482262,Media,Publicidad en Línea,Sí,56.8049448832084
39,340.70981473946995,Baja,Marketing de Influencia,No,83.6957378888412
59,3670.5283162666256,Alta,Marketing de Influencia,Sí,33.33957844486064
35,3398.163191266729,Media,Marketing de Contenido,Sí,60.92123853632383
50,2953.700930186368,Alta,Marketing de Contenido,Sí,85.46056806107477
36,2306.760512033631,Alta,Publicidad en Eventos,No,31.17757546381337
45,1407.072395526152,Baja,Marketing de Contenido,Sí,68.01657515158632
29,3817.6057841683764,Baja,Marketing de Influencia,Sí,88.88621208177074
39,1272.1795076889143,Alta,Marketing de Contenido,Sí,37.79776497273921
26,1728.0705383130771,Media,Publicidad en Línea,Sí,76.81024270931125
41,2632.4232760027276,Alta,Publicidad en Línea,Sí,14.44311605293982
58,1637.3618396507513,Alta,Publicidad en Eventos,Sí,89.16770463257056
37,2261.3179889745174,Media,Marketing de Influencia,No,88.90135759992623
38,3454.3111977930566,Media,Marketing de Contenido,Sí,89.86541293125337
45,2228.021660747466,Alta,Publicidad en Eventos,Sí,82.175914172052
24,1801.3419938769798,Baja,Marketing de Contenido,No,26.757442451406042
59,2429.9811847343194,Media,Marketing de Influencia,Sí,64.86496720501742
46,1429.1819889149267,Media,Publicidad en Línea,Sí,47.35439050123789
29,3948.257382228932,Media,Marketing de Influencia,No,92.41007357486643
24,644.0638897325591,Alta,Marketing de Influencia,Sí,49.7429917035331
34,2274.908576714589,Alta,Publicidad en Eventos,Sí,83.04335832292341
49,3458.2148140839895,Alta,Publicidad en Eventos,Sí,99.34531310034404
25,1379.2504591792435,Alta,Marketing de Contenido,No,81.36625304439026
54,2956.9050710261668,Media,Marketing de Influencia,Sí,52.49743585623976
43,3963.7132695324567,Baja,Publicidad en Línea,No,66.82329438783636
47,730.0769036866143,Alta,Marketing de Influencia,No,61.613680976260085
23,1745.960378574111,Alta,Publicidad en Eventos,Sí,64.53663269706648
26,1390.9653929633803,Alta,Marketing de Contenido,Sí,27.727605818176237
22,1967.1302697835206,Media,Publicidad en Línea,Sí,74.72935641891259
51,494.4369829788907,Baja,Marketing de Contenido,No,13.806874200922259
55,2044.163087203853,Media,Publicidad en Línea,Sí,89.51530498014719
19,2837.3263942902818,Baja,Marketing de Influencia,Sí,52.40928234571479
41,2048.855640442256,Media,Marketing de Contenido,Sí,88.26273546248665
30,1619.8146453911254,Baja,Marketing de Influencia,Sí,54.95112764547976
19,2430.16227091767,Media,Publicidad en Línea,No,87.36696760084254
25,342.0829745138233,Media,Marketing de Influencia,Sí,66.73968194858631
46,1742.8842610806403,Alta,Publicidad en Línea,No,90.01240929865368
26,3697.471644669932,Alta,Publicidad en Eventos,No,73.20539870694803
54,470.6960088353169,Baja,Publicidad en Línea,No,31.453491865835936
59,2209.1765398872158,Media,Marketing de Contenido,No,9.02964522450187
42,2183.203511220304,Baja,Marketing de Contenido,Sí,79.00453931993157
18,888.0727410568996,Alta,Publicidad en Eventos,Sí,7.940913578800279
52,662.3423564105417,Alta,Publicidad en Eventos,Sí,45.07443202629712
33,1838.8413630131909,Media,Publicidad en Eventos,No,16.02338081815249
57,2331.2050734345894,Alta,Marketing de Influencia,No,23.32984548335293
20,2067.28389864114,Media,Marketing de Influencia,Sí,10.040056701617772
29,523.2016888462963,Alta,Publicidad en Eventos,Sí,97.76854864923922
22,3277.636962649799,Baja,Publicidad en Eventos,Sí,38.581462600437376
49,3760.267406933673,Alta,Publicidad en Línea,Sí,37.25284384479374
24,3531.0228163837337,Baja,Publicidad en Línea,No,88.52978618328284
20,2203.8985889024975,Baja,Marketing de Contenido,Sí,51.86093325110921
28,3689.2215212812666,Media,Publicidad en Eventos,Sí,79.51802439046209
54,2986.1276231708152,Baja,Publicidad en Línea,Sí,89.27240419635066
35,1947.240210170965,Alta,Marketing de Influencia,No,56.8571277661731
30,3998.462912948156,Alta,Marketing de Contenido,Sí,98.91703257645713
58,585.1368179088399,Alta,Marketing de Contenido,Sí,8.741238848631161
35,2260.3335692011915,Baja,Publicidad en Eventos,Sí,47.44870892353429
25,799.5580393600717,Media,Publicidad en Línea,Sí,60.42220167537581
29,696.0024382762376,Media,Marketing de Contenido,Sí,49.066316991466174
44,1053.8836584704889,Baja,Publicidad en Línea,No,82.33231927839518
